charge_mass,offset,pso_spherical,pr_spherical,is_spherical,ir_spherical,u_spherical,ta_spherical,td_spherical,pso_hemispherical,pr_hemispherical,is_hemispherical,ir_hemispherical,u_hemispherical,ta_hemispherical,td_hemispherical
44.75959045,1.982488284,3157.856683,23530.40087,526.9695836,4402.084923,1771.498051,0.660035673,1.449254295,4077.717825,31838.33224,595.3215219,7141.632039,1999.798163,0.607838455,1.175940176
45.2040078,7.191204911,190.672791,628.7787658,325.4104897,830.5349175,549.8762447,7.044001575,6.631083286,277.7652807,1027.186041,474.731058,1281.421311,621.4329894,6.146870966,7.313252557
26.12148863,5.908535128,196.561068,653.9321278,274.408289,703.1061712,555.0664516,5.72234902,5.456503732,286.5919047,1070.283829,400.5926472,1085.291243,628.2145307,4.99143055,6.076545528
92.13833755,4.331044146,1026.037327,5648.292261,813.0332631,2667.682552,1053.992181,2.22145027,7.949535013,1481.687469,9110.539665,1077.981151,4229.207803,1246.077155,1.957528787,6.786572312
4.625671208,8.313650526,31.40660016,70.29921091,67.80872049,139.1368914,382.7627973,14.9418876,5.549880713,43.34088566,101.100605,98.91544222,209.7051852,397.858555,13.69372584,6.302180304
61.53291434,2.756750873,2023.715628,13488.78301,687.6997514,3574.735644,1438.362963,1.086988158,3.265022536,2761.019913,19809.19036,722.4880956,5742.734492,1667.067475,0.981140031,2.148453709
6.889264643,4.486370011,135.5472165,406.3206499,151.3254529,369.4583383,498.5309874,4.98234588,4.243599857,195.3773343,648.333261,219.2299876,567.2786446,554.0333953,4.373837538,4.168032708
7.316876352,4.168410046,166.3206124,527.4922915,167.7855848,420.731135,527.8424057,4.295215126,3.866845579,241.3019102,854.0568797,244.0513849,647.8687512,592.580731,3.75616409,4.053263788
35.64951259,6.151517758,226.5212599,785.6466551,322.4510719,841.2783663,580.7268217,5.649276424,5.793886014,331.533452,1296.344895,472.1481048,1301.266843,661.6600354,4.919212998,6.706308899
65.50041646,5.619246544,440.9855868,1874.519145,520.5470387,1474.927507,738.2715767,4.001571587,6.846950384,651.4399679,3151.953891,763.4771665,2304.835937,863.6576616,3.477714432,8.893637756
40.37315089,2.283859498,2231.218578,15255.95495,573.8928945,3318.599037,1505.392319,0.867466604,2.386756121,3010.709177,22024.77537,611.6275776,5342.271051,1736.012506,0.786293114,1.648357287
90.65915722,9.200463807,184.6558319,603.3364493,405.0693037,1029.583108,544.5190942,9.120267657,8.480212693,268.7490888,983.6286995,590.5268909,1587.795011,614.4274421,7.96241781,9.251096269
11.61578256,8.128285756,57.1432921,140.1202626,124.2918368,272.0803134,414.1776768,12.17213531,6.637871659,80.14382953,209.4278858,179.5443204,413.0055355,441.3985363,10.9345274,7.295223658
10.16852587,5.502519394,115.51581,331.9912335,161.3525033,385.7907553,478.432687,6.473358436,5.183710179,165.6306448,523.370741,233.1865886,591.0498406,527.4769155,5.702693708,5.078182579
1.131252825,2.173861972,177.2275598,572.2984048,92.40232491,233.6203716,537.8281928,2.187997758,2.006038753,257.623671,930.5485247,134.5870633,360.0703618,605.6693241,1.911422969,2.155858366
5.188129365,7.139566413,43.99155437,103.0847094,83.85314545,178.1866111,398.3663288,11.61597596,5.369756407,61.25348489,151.3600307,121.5809066,269.6115027,419.675995,10.52380999,6.020703856
67.73102409,8.549455649,175.1642351,563.7513788,359.7746311,908.2383973,535.9541221,8.642457498,7.894765577,254.5346517,915.944168,523.890373,1399.598992,603.2145539,7.551401259,8.446606327
23.39612931,8.371126291,85.82093001,229.320833,188.0342845,432.6763311,446.9010957,10.93409982,7.568553752,121.8632639,353.2979193,271.115743,660.2357835,485.5338849,9.705125139,7.924779393
49.89355093,0.622342565,18503.94838,198796.5121,1065.771576,30442.94159,4120.408454,0.11290598,0.734068109,21338.19404,239196.3766,1818.651388,52289.28759,4430.929556,0.108606901,3.68141523
9.473617017,4.322768527,185.6811017,607.6528692,191.2225281,486.3862666,545.4358316,4.276279918,3.984318909,270.2851538,991.0156616,278.8060328,750.1515122,615.6266841,3.733084832,4.354926437
56.12365514,7.233436713,221.1211131,761.4600723,371.4438484,966.1432304,576.1895154,6.703392524,6.781229256,323.4307808,1254.800666,543.6173682,1493.873571,655.7561829,5.838638538,7.802303552
61.33898848,3.054909601,1629.374392,10242.59753,757.983523,3098.072172,1300.736132,1.309439925,4.77437457,2272.538533,15580.05333,773.9808539,4955.01134,1521.632789,1.171638473,2.902558966
89.06190068,1.992134836,4767.458297,38952.44654,613.4270196,7680.759287,2149.617435,0.569360858,1.174600978,5812.387647,48834.275,752.8868629,12588.51527,2358.055964,0.534416142,1.117589781
17.13231939,1.872207704,1865.643334,12168.6105,465.3357426,2211.454372,1384.948265,0.761656326,2.468070129,2567.546768,18116.53332,483.4158739,3546.671907,1611.267568,0.685166022,1.565225938
90.34396869,4.743625811,825.6966651,4258.654333,748.7677366,2333.374758,957.718634,2.647844803,8.16596323,1205.037768,6999.548653,1038.501294,3684.849774,1132.992427,2.320803245,8.745205275
56.94974011,4.160282206,784.8570812,3986.113884,629.729593,1943.041503,936.8688526,2.36855805,7.014078559,1147.68092,6574.980131,880.5745967,3065.713788,1108.083537,2.073785707,7.735071752
10.21003252,4.239179092,205.0331819,690.5557052,204.1019517,525.7968961,562.4464125,4.041383133,3.929704931,299.2962815,1133.086433,298.2303668,812.1008672,637.847578,3.523214645,4.431320294
42.3278107,9.99887006,89.42301601,241.2547448,233.1759584,539.3672495,450.846952,12.87526752,9.110750923,127.1461297,372.8667769,336.2481281,823.4879068,490.8064437,11.41540604,9.484595839
99.8641327,7.156327951,350.0554794,1385.357179,543.8452091,1497.598597,676.0444494,5.569884298,7.771598348,516.4903167,2324.107695,800.2991708,2331.754124,784.6174101,4.838082695,9.909521412
68.47789592,9.15894248,151.7442268,469.0979075,340.6670069,844.094678,514.178138,9.761246055,8.593281427,219.5215937,754.6708074,494.5794456,1298.102681,574.6355583,8.550128394,8.69161756
40.58355194,3.680442949,801.9914715,4099.979402,567.1580875,1757.246239,945.6727237,2.077824869,6.262028699,1171.78573,6752.808149,790.399777,2773.613865,1118.619437,1.820050995,6.825327888
51.27054018,5.091305252,458.4463716,1972.374524,487.6360365,1388.46783,749.6262261,3.57162409,6.341512276,677.1946022,3316.055768,714.3446521,2171.08078,877.9635977,3.104750066,8.219805946
77.57819015,2.221153496,3602.488348,27677.79296,612.1312743,5845.403793,1884.542828,0.703917111,1.48130769,4568.388592,36520.50246,709.0007695,9512.910174,2108.217818,0.65227298,1.266478176
31.96984261,3.155794853,946.7689814,5088.5829,556.3824896,1787.51176,1017.002692,1.670121764,5.684140303,1373.14642,8270.655847,751.6068786,2829.704512,1203.005241,1.468577868,5.406062232
99.59993941,9.297683005,193.4176632,640.4731379,425.9025299,1089.017334,552.3020537,9.058995235,8.578409924,281.8795233,1047.219173,621.5306595,1680.578016,624.603256,7.903641166,9.504898821
11.71783203,1.234434852,3324.702653,25075.05729,332.4314465,2927.307773,1814.845128,0.403119582,0.868151104,4263.164945,33595.9999,379.1620974,4754.808505,2041.569226,0.372138461,0.719279441
30.30205899,2.272303187,1851.731754,12053.58322,564.6472666,2661.2766,1380.141177,0.927091664,3.025077536,2550.37563,17967.38061,585.9993774,4267.429584,1606.206712,0.833732558,1.912541028
8.768841922,1.800234828,1260.548859,7370.026869,392.366905,1379.145945,1156.388249,0.852330674,3.345182011,1796.141367,11616.30133,447.9247906,2194.811012,1362.873888,0.755724133,2.241988584
46.34855038,9.362000933,109.3459301,309.8854771,261.5174538,620.8286096,472.0609767,11.23156407,8.778500862,156.500075,486.4624576,377.695847,950.4271544,519.0323705,9.90725356,8.680278154
41.47388548,7.298267321,173.1368175,555.3850055,304.0721174,766.4622269,534.1059355,7.409516726,6.744865022,251.499969,901.654188,442.6668491,1180.924514,600.7929606,6.475319801,7.183866378
28.27353221,1.317283119,5033.13948,41593.88618,416.9895794,5488.583596,2205.085201,0.369133325,0.766081497,6090.345094,51670.55245,517.9378041,9008.584135,2410.045242,0.347299104,0.744534575
37.01503056,8.374863961,118.171369,341.6233465,250.5458359,600.8295716,481.1479105,9.77262468,7.901294413,169.5655269,539.4934581,362.1978505,920.7862255,531.0714668,8.6046755,7.721656404
26.09061533,4.809287391,312.4135538,1193.924343,331.6065856,900.502183,648.518705,3.909729549,4.986252291,460.2752413,1997.109751,487.8490682,1399.618752,749.3299225,3.39678983,6.216160964
61.88977474,3.098295216,1591.404478,9938.85271,768.9106397,3060.770772,1286.657459,1.340195816,4.973421493,2224.428834,15171.91414,782.935221,4893.056084,1506.439773,1.198083332,3.01382346
56.65227777,8.41234865,159.1875256,498.6990342,326.0841316,813.0226417,521.2028251,8.809343799,7.845390321,230.6382574,805.0028581,473.8680384,1251.164837,583.8661915,7.709620162,8.079946435
82.14542025,9.027569303,179.0473043,579.8634267,387.0995014,979.9962011,539.4753532,9.051928892,8.326730939,260.3484958,943.4796142,563.9488883,1510.653041,607.826262,7.906456835,8.982920946
24.75923973,4.472301459,354.2481363,1407.104956,343.3539377,946.8817345,679.0402861,3.465001959,4.882309245,522.7404782,2361.160692,505.2477332,1474.563511,788.4464621,3.009737392,6.237928479
45.36344904,1.378462451,6080.760357,52225.16179,489.3791067,7609.656522,2410.064163,0.360900499,0.782688611,7175.420058,63033.52084,634.7633979,12555.50227,2602.967129,0.342182197,0.820554011
65.01983863,4.751219373,642.5141259,3069.052828,607.6666928,1812.381308,860.2440999,2.924069961,7.238675113,945.1405184,5118.398975,871.2398806,2849.75327,1015.28229,2.551046039,8.668786
86.39389771,6.146967305,443.5346531,1888.73058,572.258909,1622.624393,739.9401219,4.367638053,7.514134263,655.2032401,3175.818811,839.1830755,2535.872711,865.7622274,3.795975358,9.758236732
17.45940405,1.241067852,4210.131675,33491.99244,361.5397121,4024.156142,2027.686316,0.371237953,0.764254923,5223.31826,42925.35252,432.128373,6574.310704,2243.611549,0.346504403,0.693317485
64.83973259,4.899879273,597.8786383,2793.057508,589.3574627,1739.033342,834.7674795,3.101140435,7.157859255,880.7822052,4671.175088,850.5054926,2731.11469,983.9975575,2.702760548,8.779889853
16.87963277,5.64804638,157.3740213,491.4446259,216.7830924,539.6970241,519.5005352,5.939550285,5.275217503,227.928694,792.6580915,314.9566584,830.4078132,581.6303513,5.199142882,5.408492861
18.29122466,4.058642145,351.1359755,1390.953905,309.2512002,851.913516,676.8177957,3.155174168,4.413533073,518.1012858,2333.645168,455.0773005,1326.488965,785.6060643,2.7406261,5.630644796
17.96796376,5.438320825,179.1184497,580.1597029,233.272955,590.5932565,539.539644,5.45219206,5.016047157,260.4550352,943.9861338,339.8484471,910.3980076,607.9104384,4.762217701,5.41213646
46.31032461,1.672901698,4415.753673,35493.31517,497.1942967,5792.592942,2073.613859,0.491714286,1.011121298,5441.736027,45100.05412,600.2531172,9474.954006,2286.773029,0.459953838,0.934066127
38.15695316,8.090286114,130.0796006,385.6569635,263.2719285,639.3206911,493.1306723,9.119730153,7.655855445,187.2439445,613.4764822,381.1447043,981.0728786,546.908814,8.012816414,7.481518862
21.16503781,4.25722517,351.8361706,1394.583702,324.9359527,895.3398,677.3184705,3.307023926,4.633528958,519.1451588,2339.830029,478.1555816,1394.14991,786.2460503,2.872522342,5.913309834
29.23364931,1.908219151,2578.839852,18293.06051,487.8372345,3296.199147,1610.925092,0.685862567,1.684787149,3419.332975,25720.02265,531.9759673,5322.956179,1842.351774,0.625721373,1.24965967
16.31379932,7.868416543,76.20900866,198.2377872,158.397193,359.0670383,436.19664,10.70523791,6.9353245,107.8089484,302.6427811,228.3739085,547.0588484,471.1855916,9.533657585,7.378711301
70.69896775,5.042462049,598.0872165,2794.33326,606.6881353,1790.261837,834.8883376,3.190948855,7.367679834,881.0838825,4673.252063,875.4903707,2811.584345,984.1464636,2.781044828,9.036266744
66.63984889,0.638474338,19960.72151,218154.0893,1319.226297,38017.65234,4278.347296,0.113233671,0.829595951,23254.96173,264495.9304,2285.348025,65530.68367,4616.719404,0.108988471,4.054257554
92.8770662,2.463472259,3319.008067,25022.09903,663.1070399,5828.964591,1813.38479,0.804993453,1.734637349,4256.86306,33536.03054,756.0776873,9467.568213,2040.166262,0.743067086,1.436195893
52.43560594,5.834874162,341.7031895,1342.281615,434.3525471,1192.552512,670.0359213,4.583615088,6.271032314,504.0321558,2250.656555,639.1939693,1856.103135,776.9308256,3.98147458,7.961680596
20.77471954,9.285767477,64.31384598,161.3966235,159.2405193,353.5304342,422.5840255,13.3756222,7.841360744,90.51240169,243.2933906,229.7739982,537.4460411,452.8225706,11.97175577,8.514296444
4.137044609,3.338877007,178.4447145,577.3555565,142.7572059,361.2521595,538.9304981,3.352073912,3.080107277,259.4461502,939.1923705,207.9616375,556.8391586,607.1128436,2.928040511,3.318664906
41.69069487,2.974055213,1309.857967,7743.287812,664.9123738,2374.449238,1176.755146,1.387257892,5.510322402,1861.059445,12145.52352,740.9826257,3781.522898,1385.683987,1.231578418,3.551083299
35.80806869,6.081255707,233.2251858,815.9352183,326.79159,855.750163,586.3089287,5.523762313,5.763547386,341.5927035,1348.381116,478.7816357,1324.221813,668.9173791,4.808472342,6.71835484
6.575126469,0.970939372,3635.241449,27987.0951,268.3405633,2585.762448,1892.570763,0.306669537,0.644006022,4604.11011,36865.30578,311.3558138,4209.037407,2115.858637,0.284290843,0.552529113
6.374886692,5.36020603,88.03824829,236.648985,123.2383534,284.4997225,449.3341816,6.939714891,4.870049227,125.1142363,365.3070442,177.7037807,434.2746758,488.7859957,6.155438357,5.081079312
44.1388908,7.206811501,186.4306671,610.8134928,319.9020583,814.1133525,546.1050293,7.118636739,6.642650417,271.4082282,996.425379,466.4644512,1255.676585,616.5019931,6.214022146,7.270659393
96.61038679,4.365788105,1043.892642,5776.024827,830.4405885,2738.145703,1062.143598,2.224284105,8.039102559,1505.974713,9300.364635,1085.865363,4342.285338,1255.505796,1.960961872,6.710433181
11.71298152,8.672907877,50.759747,121.8101436,117.8996833,254.5723025,406.5663331,13.49214182,6.832100347,70.95356898,180.56691,170.5663475,385.8606839,430.9847998,12.16624946,7.585855083
24.86851186,6.409122544,158.3279112,495.2570229,247.2783969,616.1022482,520.3966585,6.724955611,5.981363584,229.3538219,799.1448582,359.3068083,948.0502608,582.8074276,5.886005485,6.147020672
59.85788447,2.985850243,1680.849833,10657.03936,740.8080074,3135.049895,1319.569489,1.264554523,4.496868243,2337.441238,16133.19169,759.318342,5017.274548,1541.862062,1.132835055,2.751744495
69.56863445,5.535546843,477.7471759,2081.900961,549.3030287,1572.314401,761.9799833,3.821824335,7.062196869,705.5986705,3499.101581,803.4548422,2460.190499,893.4855729,3.323179436,9.116862989
33.72295266,9.264464579,89.52121596,241.582204,216.2651128,500.3203301,450.9540334,11.92504124,8.443260556,127.2902657,373.4046007,311.8634628,763.883517,490.9494172,10.57261032,8.788348064
37.42993182,8.129255413,126.9716658,374.0345072,259.011447,626.9883608,490.0330225,9.244073502,7.69085303,182.6250988,593.9078414,374.8311325,961.8261661,542.8186112,8.126288316,7.503939462
87.15578133,5.10383122,681.5902415,3315.413115,686.3055519,2066.043154,881.943488,3.069771573,8.034098313,1001.151278,5514.07111,977.8460421,3251.864161,1041.761392,2.680684131,9.417217707
38.4557609,9.222694302,98.98735625,273.6616286,235.7433932,552.4696759,461.1569527,11.46102427,8.543923578,141.211308,426.2990502,340.1529118,844.6388622,504.5475186,10.13457742,8.660161334
34.56158286,8.970912006,97.36279395,268.0851122,225.9250234,528.3311048,459.4224963,11.21318591,8.29053992,138.8185701,417.0761856,325.9461926,807.5552542,502.2391615,9.919616629,8.43803497
97.6680333,9.33328067,189.0119815,621.7295758,419.1947053,1068.693277,548.4030328,9.172051258,8.604290771,275.2762569,1015.11398,611.4323999,1648.664197,619.5070656,8.004893289,9.461900652
14.51256186,2.874838726,646.1821942,3091.994526,369.4679183,1102.91194,862.3042532,1.765366267,4.394106481,950.4114291,5155.384502,529.4234238,1734.364312,1017.802886,1.54029196,5.251719508
88.59159034,5.076559191,698.4413963,3422.958902,696.878126,2106.283826,891.1379283,3.024490207,8.094983506,1025.209571,5685.771227,990.083546,3316.585016,1052.934106,2.642242913,9.400101941
89.10729009,9.994619711,151.897251,469.7018084,372.0736015,922.0343034,514.3235746,10.64794548,9.376257556,219.7500161,755.6965489,540.1862821,1417.983365,574.8267791,9.326636532,9.486907047
87.48857802,1.235000959,10015.56964,94745.04018,705.6269941,15853.76299,3052.76168,0.272198572,0.806726333,11278.88629,109846.6691,1036.279873,26571.59212,3237.921396,0.261601006,0.995175222
66.08008152,3.045666599,1727.973828,11039.04894,755.7784395,3298.610154,1336.564752,1.276195458,4.432619885,2396.542656,16639.35249,777.3443424,5281.97297,1560.025146,1.144502157,2.733255864
59.34282202,6.139080458,334.3317822,1304.543913,448.5523769,1228.252627,664.6872635,4.863041999,6.53806315,493.0295087,2186.243229,660.0807802,1911.022303,770.0806851,4.224321906,8.266297928
38.66036731,5.74710372,280.7420855,1038.490327,361.7184617,969.4119133,624.4013769,4.866374661,5.737462307,412.8580087,1730.672044,531.5883597,1504.273193,718.2605263,4.229988998,6.982172144
63.5942027,0.824789441,14715.99483,150376.3085,863.1745855,23319.00248,3679.246709,0.160534696,0.749874507,16602.7942,176967.4083,1397.930197,39656.4526,3921.155187,0.154502511,0.958703741
59.18207079,5.956215425,357.4453508,1423.744708,460.8101167,1272.19573,681.3158724,4.598809338,6.528336897,527.5050602,2389.496622,678.0622053,1981.446924,791.3533945,3.994569894,8.35317205
88.62303013,5.933522268,490.1800672,2153.188533,601.9332004,1728.688811,769.8326328,4.056060601,7.686031078,723.8588697,3617.880506,879.4812794,2705.996051,903.3285926,3.527551144,9.887860478
35.44298249,4.688629321,417.8109365,1746.510902,414.6661851,1167.024845,722.9246614,3.409149989,5.547418646,617.1743081,2936.500991,608.9954842,1822.112964,844.2631154,2.962113824,7.207010792
9.984419048,7.95830477,54.01732318,131.0775267,115.1212177,250.3562996,410.4654425,12.13651463,6.390655185,75.63853397,195.1394557,166.4081858,379.762583,436.3286493,10.92198309,7.059416092
47.81413513,0.771571982,14220.71061,144273.3781,757.0798729,20208.63621,3617.914016,0.151798585,0.676971128,16012.96425,169314.906,1215.851023,34318.89053,3851.753271,0.146112943,0.863157916
68.3926639,2.30407679,3103.744415,23032.61196,609.9614317,5005.401359,1757.181962,0.772105321,1.70779347,4017.199554,31267.92914,686.9036514,8117.142243,1985.941857,0.710469581,1.375837646
97.09917861,6.488608272,428.4606099,1805.066155,586.3921861,1655.508823,730.017443,4.672344477,7.78173792,632.9323007,3035.165536,860.7048534,2585.834976,853.2348624,4.060099421,10.1128052
85.45561379,0.588570537,23582.16094,267575.3066,1923.315461,55627.66294,4646.190157,0.09939627,4.404671584,28193.28132,329321.0065,3423.532159,96674.80112,5055.22082,0.096158444,4.404671584
75.14375502,8.393294265,197.0789153,656.1561551,390.6842605,1001.373777,555.5204812,8.120833911,7.752554991,287.3683015,1074.09598,570.3699842,1545.746197,628.8075011,7.08330249,8.640512992
90.15904754,2.183784757,4076.181181,32197.06815,628.1169479,6775.903329,1997.124683,0.661068337,1.363927642,5080.242461,41511.23629,745.748592,11060.84855,2214.832085,0.616106657,1.222262716
57.19487363,6.79351936,258.3426587,931.9099308,398.3170723,1056.521152,606.7515917,5.936837501,6.61041317,379.2757011,1547.65285,584.6574415,1637.393796,695.4377707,5.16337224,7.891692733
79.10104865,6.284783643,394.2883272,1618.849281,528.8722603,1477.805355,707.004692,4.672911931,7.21665923,582.301221,2720.769864,777.5195549,2305.227503,824.0746917,4.059415664,9.346185472
25.01028591,9.940603109,63.52263935,159.0134258,168.45626,373.4323486,421.6639114,14.37776832,8.366017665,89.36607322,239.4838769,243.095093,567.6119115,451.5756572,12.87357689,9.096265663
98.47638029,7.290773793,331.975096,1292.534878,529.4884213,1448.619948,662.9680227,5.791012524,7.742070921,489.5104461,2165.73322,779.1745137,2253.642735,767.8772874,5.030473263,9.77494381
10.71786052,1.994828959,1166.004504,6664.830183,411.8153479,1406.12561,1116.265271,0.973515651,3.714606093,1670.527681,10603.34339,495.6622482,2234.467807,1317.531768,0.86104998,2.709047563
53.81086034,2.105982571,3163.671718,23583.98901,560.0435969,4687.234548,1773.0288,0.70066635,1.537306365,4084.210078,31899.61744,632.8993501,7604.565308,2001.2779,0.645311636,1.248331311
67.42495829,8.733349451,166.5638938,528.4815216,351.9738377,882.7604824,528.0673062,8.994170753,8.100240428,241.6657659,855.7437069,511.9770479,1359.359437,592.875748,7.865204851,8.495749628
39.44573635,9.360337852,97.68228996,269.1795331,236.4275377,553.1250523,459.7641382,11.68648955,8.654662049,139.2890258,418.8853391,341.1063542,845.4900401,502.6939468,10.33745071,8.801643273
66.57780725,3.532752706,1264.835758,7402.333126,771.7379445,2716.297286,1158.17362,1.6703963,6.565895757,1801.80124,11662.29095,879.0891032,4323.06885,1364.87895,1.481230745,4.383207951
98.77206057,5.191538003,720.6491025,3565.85247,731.7100376,2223.267597,903.111872,3.055541836,8.41146457,1056.827327,5912.95527,1035.537934,3502.670355,1067.442103,2.670858043,9.645865379
15.07087761,6.452411533,108.8212723,308.0236278,179.4737703,425.7948421,471.5150012,7.754190322,6.047351024,155.7244435,483.3601644,259.1907362,651.8071379,518.3081415,6.840687208,5.985799091
9.215064943,4.448698894,170.7116392,545.4191162,183.1193296,460.7377621,531.886285,4.540132766,4.116145925,247.8707037,884.6399146,266.5032841,709.7372706,597.883696,3.968620905,4.359800141
1.106256783,4.520811591,39.58438569,91.29252153,47.51851169,99.83485741,392.9556523,7.595562659,3.28031313,54.96227721,133.1458764,69.02513675,150.8691666,412.1558512,6.905853348,3.698044034
81.96853608,1.242344434,9633.779346,90454.09437,676.5333663,14838.43179,2996.536408,0.277396603,0.793052043,10870.95003,104952.1697,983.6644224,24836.60497,3179.769928,0.266440148,0.970732624
65.80302435,7.907615467,203.9551968,685.8678239,379.0154427,975.7421532,561.5130133,7.553530787,7.326105748,297.6795344,1125.044598,553.747855,1506.931997,636.6298391,6.585494481,8.248833735
6.47919029,7.236768559,49.22283899,117.4944174,95.37170867,205.2119261,404.7159686,11.36824709,5.645727119,68.74685066,173.8063767,138.0362499,310.926672,428.4415993,10.26131419,6.283258381
99.55662709,3.585434751,1633.88938,10278.82762,889.6037174,3647.320067,1302.399548,1.535198962,5.58550119,2278.245839,15628.57854,908.6819434,5833.792439,1523.423844,1.373784857,3.397313622
95.68104857,6.50378744,421.4380551,1766.401829,579.4838864,1632.637734,725.3481866,4.713230775,7.730636513,622.5434227,2970.037312,850.8934044,2549.439748,847.3302555,4.095334742,10.04516645
60.14825398,6.733973554,273.7442803,1004.885588,414.8054492,1108.213139,618.9429159,5.756964908,6.668146568,402.3699039,1672.987271,609.3990696,1719.000968,711.2097775,5.004886506,8.067703751
80.97981161,8.118863145,224.4926963,776.5386494,422.3247147,1100.595771,579.0267122,7.481266022,7.633160513,328.4896395,1280.699386,618.27486,1702.146359,659.448396,6.515080952,8.815708397
17.60421115,9.633880024,53.80815406,130.4776366,138.8235239,301.7665315,410.2160166,14.71013967,7.727052618,75.33740226,194.1939372,200.6798277,457.7240948,435.9873961,13.23969883,8.538527223
10.98723477,5.782776412,109.8003576,311.500394,162.1307829,385.0975953,472.5333359,6.927350074,5.424553733,157.1719841,489.1541214,234.1677844,589.5795608,519.658865,6.109940437,5.359262839
25.80529696,9.231287077,75.1566088,194.9040192,183.4394509,415.1146415,435.0088013,12.61902527,8.110228026,106.2741774,297.2393091,264.4867954,632.3359877,469.5888994,11.24249749,8.644165111
86.00550312,6.578147514,378.6591329,1535.341901,534.6926657,1486.649095,696.2241096,4.967747081,7.405245872,559.0811685,2579.205436,786.4599823,2317.547102,810.3642782,4.315206591,9.551630857
18.84617692,8.478790048,72.23300771,185.7169597,162.3417276,365.5676023,431.6922659,11.74728018,7.37844163,102.0149576,282.380855,234.0952992,556.5752142,465.1254817,10.47792112,7.903547114
22.2616064,4.894870705,266.2015725,968.9753225,294.4210028,783.8623562,613.0035442,4.229303267,4.805252509,391.0615242,1611.321743,432.3625492,1215.374112,703.5301366,3.677486004,5.776457984
29.14475876,0.988702397,8130.736502,73899.72318,447.0142812,8739.442581,2764.223415,0.233841817,0.58527275,9291.142191,86464.72057,622.4620047,14546.50357,2945.255104,0.223804936,0.684212081
24.89171404,6.418714532,157.9165654,493.6120855,247.0942575,615.4348049,520.010423,6.741462952,5.992337198,228.7392417,796.345801,359.0200447,946.9883139,582.3001212,5.900727617,6.152005221
34.30156738,5.749477277,256.2696563,922.1934538,334.7960401,887.1412002,605.0913855,5.039804196,5.581673228,376.1663784,1530.959852,491.3542648,1374.723397,693.2873822,4.383482486,6.651166861
3.675550163,6.824676838,38.76975197,89.14872732,70.15990316,147.0804022,391.9493691,11.53805938,4.916326094,53.80157498,129.8504951,101.9521065,222.2117884,410.7518408,10.49775865,5.5474085
26.70911986,8.867678206,83.47936416,221.6452397,194.2027841,445.3054388,444.3170823,11.69387313,7.973186276,118.4336096,340.7454541,279.9941254,679.258821,482.0765202,10.3873932,8.380443551
1.520768583,1.461823398,544.19098,2469.248233,162.2182084,472.3854992,803.0542538,0.959608268,2.017258192,802.8413238,4141.042211,235.6975177,740.7131439,944.7639951,0.835390121,2.541283426
8.91130048,3.052321197,389.3060743,1592.112762,254.0707527,708.8273376,703.5861624,2.280622259,3.482790896,574.90332,2675.482994,373.5856492,1105.477576,819.7305117,1.981147132,4.505462485
53.69732779,6.957927944,233.4314878,816.8718532,374.1836402,979.9622571,586.4798355,6.317961256,6.595730271,341.90226,1349.990409,548.2251108,1516.452384,669.1394718,5.499779306,7.690021907
13.71273571,0.875653805,6647.441556,58107.20359,331.7423244,5554.875813,2513.321726,0.222138289,0.498211382,7758.91855,69331.72735,439.5399283,9188.980758,2701.239898,0.211302973,0.541229626
71.82186598,8.921343549,166.4758947,528.1236457,359.3872362,901.291601,527.9859674,9.189570845,8.27508235,241.5341518,855.1334487,522.7546241,1387.884987,592.7690518,8.036149661,8.677281116
50.03816921,2.73868888,1777.808147,11445.65018,679.8736783,3062.727651,1354.291471,1.135051497,3.84428104,2458.724,17174.35463,701.8193431,4907.085943,1578.878491,1.019073156,2.392819725
49.592076,7.38524544,192.4882811,636.50745,336.9090694,860.9310907,551.4819529,7.208580448,6.812423171,280.4864134,1040.424911,491.6082294,1328.501308,623.5316109,6.28964608,7.536506603
73.5418368,5.36406306,535.3943489,2417.087702,586.9857696,1705.549468,797.7378997,3.543546009,7.329001437,790.0162945,4055.092468,853.7236165,2673.629492,938.1560066,3.084315094,9.269312196
95.27108043,7.420787405,310.9821378,1186.78485,509.6698247,1383.265253,647.448487,6.043348071,7.680504276,458.1342693,1984.887659,749.7869213,2149.809126,747.9541405,5.250567524,9.565389311
80.96684152,3.137014427,1871.625849,12218.13601,779.7843818,3718.987277,1387.010022,1.274636529,4.118057057,2574.92367,18180.66598,810.4302694,5964.805427,1613.436152,1.146779743,2.615143915
92.92180651,2.598377352,2997.618625,22061.05273,682.5559359,5402.908581,1728.719755,0.882211068,1.982834603,3897.94823,30148.59912,763.8428112,8754.723815,1958.297501,0.810465952,1.574152513
31.25452858,1.366161562,5006.91412,41332.10568,431.271031,5649.532721,2199.679766,0.383556541,0.795454545,6062.975073,51389.90798,535.0556066,9271.457465,2404.977982,0.360787779,0.771492473
81.39136118,8.512118739,202.684537,680.3524348,405.8188289,1043.910237,560.4106991,8.149985707,7.881060846,295.7739034,1115.584267,592.8276822,1612.063736,635.1914957,7.10608347,8.857684271
88.40386039,3.320719526,1766.693119,11354.73284,824.2726528,3687.417167,1350.359139,1.379606285,4.69893381,2444.883125,17055.05402,850.1916419,5907.207914,1574.704227,1.238329465,2.918392909
